"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000267369",198.580229607814,3.07495849931906,0.504176485669612,6.09897245651017,1.06752460616975e-09,5.86264758804683e-08,"RP11-1094M14.8",NA
"ENSG00000158481",152.05656382506,4.19099720225178,0.687462698408102,6.09632669809797,1.08533491810786e-09,5.94987156527194e-08,"CD1C",911
"ENSG00000228495",16.4273200075849,4.09418900893442,0.671745171633694,6.09485439095497,1.09537109608435e-09,5.99424353006158e-08,"LINC01013",NA
"ENSG00000188820",118.737526395178,3.04255006900959,0.499367881086391,6.09280288990639,1.1095064469805e-09,6.06085079285066e-08,"FAM26F",441168
"ENSG00000042088",475.797826366903,1.08608079792523,0.178412558935378,6.08746830607711,1.14710074348156e-09,6.25514440756445e-08,"TDP1",55775
"ENSG00000174946",281.803206809729,3.3177250063631,0.545672677776977,6.0800643709691,1.20134309178347e-09,6.53937445940122e-08,"GPR171",29909
"ENSG00000211896",197584.13661074,5.86922110722633,0.965516463983936,6.07884104120672,1.2105428810518e-09,6.57785131703922e-08,"IGHG1",NA
"ENSG00000211934",1396.701672903,7.07960362894532,1.16516015256029,6.07607770776302,1.2315774539802e-09,6.68038779255619e-08,"IGHV1-2",NA
"ENSG00000211752",29.9243579535598,4.66911894511257,0.769218895054887,6.06994832697059,1.27951412709038e-09,6.92265264858866e-08,"TRBV27",NA
"ENSG00000261218",15.7150622526549,5.51966915441294,0.909366469990654,6.06979621149839,1.28072662724991e-09,6.92265264858866e-08,"RP11-960L18.1",NA
"ENSG00000251002",12.4501085446209,4.99424728759663,0.824820267752386,6.05495219122807,1.40459374168314e-09,7.57891280477422e-08,"AE000661.37",NA
"ENSG00000211957",17.5771404556727,6.68271710487903,1.10448482857924,6.05052865549579,1.44371279079823e-09,7.77639643546189e-08,"IGHV3-35",NA
"ENSG00000241294",259.306327957974,5.31313473080207,0.878845683281047,6.04558323705502,1.48870466753513e-09,8.00477018446067e-08,"IGKV2-24",NA
"ENSG00000237181",70.2443009195859,2.10295168158587,0.348173592961027,6.03995169105565,1.54160375596607e-09,8.27479275202381e-08,"AC147651.4",NA
"ENSG00000120899",5141.39477168009,1.76874495101343,0.292886872957067,6.0390038418441,1.55068553513959e-09,8.30908999245631e-08,"PTK2B",2185
"ENSG00000075218",80.3104900618027,2.83439232204631,0.469441760701362,6.03779330967835,1.56236004754859e-09,8.35713700303981e-08,"GTSE1",51512
"ENSG00000246582",65.1119650577634,2.25789817628928,0.374125080397191,6.03514250873579,1.58822462295316e-09,8.48078975135403e-08,"RP11-1149O23.3",389641
"ENSG00000143185",37.5506964539066,3.16399748109097,0.524400261880759,6.0335543497696,1.60392010943326e-09,8.54980833463697e-08,"XCL2",6846
"ENSG00000239713",669.05572779463,1.77143894038137,0.293742972209203,6.03057471318755,1.63377616420498e-09,8.69394267793494e-08,"APOBEC3G",60489
"ENSG00000211724",11.4935456232916,4.14828344080754,0.688220265304835,6.02755200614463,1.66461695672224e-09,8.8428120055551e-08,"TRBV6-6",NA
"ENSG00000259326",23.0100562688394,2.53602844224482,0.42102115659155,6.02351782693221,1.70666302054675e-09,9.05059234813658e-08,"RP11-102L12.2",NA
"ENSG00000226571",15.9789697119337,5.72454633655579,0.950429623495529,6.02311438431582,1.71092436731624e-09,9.05762773119186e-08,"RP11-445F6.2",NA
"ENSG00000102445",171.607069764398,2.50676088650798,0.416512944326789,6.01844653486019,1.76098857215912e-09,9.30670398820533e-08,"RUBCNL",80183
"ENSG00000026559",37.6590856219195,3.04839522902163,0.506733400368715,6.01577718540661,1.79025678848714e-09,9.44521119997727e-08,"KCNG1",3755
"ENSG00000271130",7.54032454159689,6.35387701870784,1.05656943114637,6.01368621067706,1.81351393654059e-09,9.55158603027112e-08,"IGHV3OR16-8",NA
"ENSG00000228863",10.4712801689044,5.19280163295538,0.864463852575541,6.00696213900003,1.89031635920328e-09,9.93674916577478e-08,"RP11-404F10.2",NA
"ENSG00000211599",31.3617472504797,5.30411562712857,0.883029684237844,6.00672403409251,1.89309329675237e-09,9.93674916577478e-08,"IGKV5-2",NA
"ENSG00000164112",14.7189059808883,3.50972109701002,0.584325428114231,6.00644936561599,1.89630160013004e-09,9.93674916577478e-08,"TMEM155",132332
"ENSG00000013810",672.147516424295,2.11218612763189,0.351887833379404,6.00244148070485,1.94372326428803e-09,1.01557900149961e-07,"TACC3",10460
"ENSG00000157456",120.111413490956,2.29014545644701,0.381540754471027,6.00236129328332,1.94468374120747e-09,1.01557900149961e-07,"CCNB2",9133
"ENSG00000256262",21.6488103346308,3.20857068735148,0.534763760273878,5.99997779525713,1.9734451348832e-09,1.02885828788911e-07,"USP30-AS1",NA
"ENSG00000049249",24.1352065942948,4.27683614676745,0.712923619180526,5.99901031709888,1.98523746056863e-09,1.03326085974688e-07,"TNFRSF9",3604
"ENSG00000255833",25.6999233787777,5.11686037330755,0.85302412386985,5.99849433342433,1.99155468531947e-09,1.0348037678064e-07,"TIFAB",497189
"ENSG00000179583",3287.1673542862,2.9487871921345,0.491776795806449,5.99619017668144,2.02000445112918e-09,1.04782214083447e-07,"CIITA",4261
"ENSG00000211685",611.765092099307,6.00800813811503,1.00246829950985,5.99321508825029,2.05732452316591e-09,1.06539033696296e-07,"IGLC7",NA
"ENSG00000236935",15.9557172599186,3.05207811054005,0.509369881564369,5.99186999664479,2.07441730353075e-09,1.07244247330273e-07,"AP003774.1",NA
"ENSG00000111247",85.5280321486487,1.50337125854854,0.251196684021867,5.98483719800086,2.16606406596525e-09,1.11794985504936e-07,"RAD51AP1",10635
"ENSG00000189238",37.977126376305,3.34940753596161,0.559869202213555,5.98248219891193,2.19762534979356e-09,1.13234572280515e-07,"LINC00943",NA
"ENSG00000174255",136.007861640599,4.0097624269691,0.670454559029924,5.98066248184037,2.22231925561098e-09,1.14316102508629e-07,"ZNF80",7634
"ENSG00000151651",1150.16670589168,1.7994280466171,0.300956622259998,5.97902791805846,2.24473088548229e-09,1.15276828701373e-07,"ADAM8",101
"ENSG00000211937",1263.17687017111,6.4045559844879,1.07181367731143,5.97543782101503,2.29473053417893e-09,1.17648776091194e-07,"IGHV2-5",NA
"ENSG00000272144",59.519999434437,2.23980142737314,0.374905026425088,5.97431687894611,2.3105630548025e-09,1.18264043322428e-07,"CTD-2035E11.5",NA
"ENSG00000116191",1400.56590588352,1.70652713121175,0.285791957041116,5.97122168475244,2.3548350593901e-09,1.20330512041417e-07,"RALGPS2",55103
"ENSG00000140030",149.059533510282,2.64837126349665,0.443683396809184,5.96905649961845,2.38629473955556e-09,1.21736530316765e-07,"GPR65",8477
"ENSG00000211936",523.33123347811,6.23003172740841,1.04429256669202,5.96579150912004,2.43450983163761e-09,1.23991273009345e-07,NA,NA
"ENSG00000135476",127.402569229423,2.80662025321276,0.470473581111425,5.96552147855473,2.43853966798538e-09,1.23991908258156e-07,"ESPL1",9700
"ENSG00000176274",266.876856082575,1.43550711025465,0.240743251015775,5.96281351272683,2.47931330925656e-09,1.25857772988313e-07,NA,NA
"ENSG00000242258",66.8893328048365,4.86059689107076,0.815454816270177,5.96059621464096,2.51319275450328e-09,1.27368113587831e-07,"LINC00996",285972
"ENSG00000251039",255.73256072764,6.26645735187577,1.05150364140195,5.95952035270258,2.52979355505697e-09,1.27999259480784e-07,"IGKV2D-40",NA
"ENSG00000198771",1653.35597685022,1.85677096275181,0.311709227608958,5.95674044363277,2.57318424456309e-09,1.29981601512594e-07,"RCSD1",92241
"ENSG00000186810",227.931373670472,3.3901108830392,0.569218013018528,5.95573366531683,2.58907681071472e-09,1.30570697199182e-07,"CXCR3",2833
"ENSG00000082074",685.126020561587,3.02947843391987,0.508806107150606,5.95409212142798,2.61519473321014e-09,1.3167270839445e-07,"FYB",2533
"ENSG00000086730",890.903927957664,2.8305510919486,0.475447266400775,5.95344908253738,2.62549564911159e-09,1.31976054909088e-07,"LAT2",7462
"ENSG00000211674",118.895308672415,5.364131678368,0.901068068627727,5.95308153193938,2.63140122210852e-09,1.3205783303928e-07,"IGLJ1",NA
"ENSG00000236946",28.5507389909814,5.50645523203333,0.925050293766176,5.95260092250205,2.63914287454701e-09,1.32231340389641e-07,"HNRNPA1P70",NA
"ENSG00000188848",100.559935896402,5.09897011055778,0.856685829329234,5.95197204855152,2.6493062783881e-09,1.32525427838202e-07,"BEND4",389206
"ENSG00000211689",99.3797404652848,3.13515568799512,0.526834432101535,5.95093163423096,2.66620445199519e-09,1.33154909719061e-07,"TRGC1",445347
"ENSG00000100055",1464.46944844093,2.68354196050544,0.451263431704732,5.94673038399735,2.73551428198131e-09,1.36395658803023e-07,"CYTH4",27128
"ENSG00000176749",206.01179401368,2.33743119119352,0.393153242281742,5.94534379934853,2.7587721230413e-09,1.37333456137978e-07,"CDK5R1",8851
"ENSG00000230155",9.865599450974,3.01160187032211,0.507366504464079,5.93575224975327,2.92501219610896e-09,1.45374519195985e-07,"RP3-477O4.14",NA
"ENSG00000091651",66.4700929120945,2.20736650238675,0.372111927564757,5.93199609814337,2.9927373841553e-09,1.48501361132748e-07,"ORC6",23594
"ENSG00000169962",231.896647904772,2.16169106172359,0.364473857880964,5.93099070065429,3.01112269321932e-09,1.4917382151448e-07,"TAS1R3",83756
"ENSG00000183542",108.605462703781,2.75955152183589,0.465370732922934,5.9297917264876,3.03319167069138e-09,1.5002632648112e-07,"KLRC4",8302
"ENSG00000182183",140.785329001202,2.93754212010854,0.495769669344874,5.92521548159714,3.11888144946414e-09,1.53526566277928e-07,"FAM159A",348378
"ENSG00000270107",26.7521052875222,4.5134320033763,0.761708923236285,5.92540255954992,3.11533267916029e-09,1.53526566277928e-07,NA,NA
"ENSG00000211673",1860.45939483352,5.89046881924752,0.994062673557829,5.92565134566924,3.11061942756837e-09,1.53526566277928e-07,"IGLV3-1",NA
"ENSG00000211792",10.694606663265,4.99332034455676,0.843687230181967,5.91844959355352,3.24990573424953e-09,1.59721481818276e-07,"TRAV14DV4",NA
"ENSG00000186049",20.4409150996153,5.13974868044416,0.868479430994425,5.91810064466243,3.25680665367533e-09,1.59806169410231e-07,"KRT73",319101
"ENSG00000112079",3082.00713754848,0.947266740169722,0.160167843814345,5.91421297565651,3.3346617956429e-09,1.63366669302734e-07,"STK38",11329
"ENSG00000092470",268.315537499263,1.34765510483367,0.227980582417157,5.91127143612497,3.3947707983498e-09,1.66047869921186e-07,"WDR76",79968
"ENSG00000180353",4227.41110338035,2.04946517214276,0.346852550095037,5.90875048080579,3.44712366151195e-09,1.68341811216621e-07,"HCLS1",3059
"ENSG00000092929",2117.03953992893,2.09650243674938,0.354847479179855,5.90817903397522,3.45909976413428e-09,1.68659802717599e-07,"UNC13D",201294
"ENSG00000204252",1575.02585976204,2.7360462989945,0.463124237202991,5.90780200906494,3.46702343558326e-09,1.6877951311647e-07,"HLA-DOA",3111
"ENSG00000248996",41.6905428992306,2.85909423433291,0.484048725651009,5.90662485576765,3.49187672804352e-09,1.69721706038323e-07,"RP11-1334A24.6",NA
"ENSG00000150867",2744.48635024718,1.20086483085012,0.203361847107894,5.90506453362908,3.52508733930368e-09,1.71066502579039e-07,"PIP4K2A",5305
"ENSG00000184682",240.538442707563,2.76041262621994,0.467551148255388,5.90397999560069,3.54835207380488e-09,1.71655702830586e-07,NA,NA
"ENSG00000029153",100.988729205495,1.87077570392248,0.316862476128963,5.90406199805456,3.54658780483818e-09,1.71655702830586e-07,"ARNTL2",56938
"ENSG00000106785",1265.79494701114,2.03753241980135,0.345510616841028,5.89716298280593,3.69804550085393e-09,1.78617333862841e-07,"TRIM14",9830
"ENSG00000088325",203.996237033849,2.50617140849605,0.425480249792891,5.89021795892045,3.85686590254281e-09,1.85997358150127e-07,"TPX2",22974
"ENSG00000232869",40.0604513018518,4.24394811863715,0.721017137642022,5.88605720595815,3.95517462290737e-09,1.90440732545106e-07,"TRBV29-1",NA
"ENSG00000240487",10.2477692113173,5.77161179348842,0.980840036630777,5.88435583575292,3.99607276244983e-09,1.92110264392915e-07,"RP11-553L6.3",NA
"ENSG00000253818",98.2394829733975,7.48523622344076,1.27255189320922,5.88206757098442,4.05172852551929e-09,1.94482969224926e-07,"IGLV1-41",NA
"ENSG00000243811",528.946115869588,2.51247824192621,0.427323635276795,5.87956769650425,4.113393477558e-09,1.97136298589053e-07,"APOBEC3D",140564
"ENSG00000148204",85.2463516128726,2.92904193591702,0.498360129894983,5.87736008603707,4.16860784128614e-09,1.99472732423962e-07,"CRB2",286204
"ENSG00000141293",289.790243308019,2.66203062258251,0.453459088891516,5.87049788568549,4.34488323243095e-09,2.07585876293729e-07,"SKAP1",8631
"ENSG00000134028",212.954735545171,4.89355508081066,0.833913120048275,5.86818334328085,4.40595894772285e-09,2.10178542445932e-07,"ADAMDEC1",27299
"ENSG00000224478",6.36904654834418,5.95198390421368,1.0152207562384,5.86274843933157,4.55267694852847e-09,2.16842316881763e-07,"RP11-13P5.1",NA
"ENSG00000134690",141.463602974213,1.88393914016587,0.321778812297281,5.85476441632633,4.77686651541277e-09,2.26619055532656e-07,"CDCA8",55143
"ENSG00000172116",264.444764013901,2.87992972538989,0.491887090353056,5.8548593404287,4.77413901442156e-09,2.26619055532656e-07,"CD8B",926
"ENSG00000187764",5051.22501056746,1.44390862547567,0.246625679178284,5.85465645867267,4.77997035872729e-09,2.26619055532656e-07,"SEMA4D",10507
"ENSG00000216863",11.7675418454258,5.20766892342088,0.889627230943573,5.85376519769683,4.80566970058402e-09,2.27488020918444e-07,"LY86-AS1",285780
"ENSG00000126860",456.517919810981,2.74824468788671,0.469541686279197,5.85303662740725,4.82677771768661e-09,2.28137316200122e-07,"EVI2A",2123
"ENSG00000255518",81.5452988002,5.02249670370391,0.858393931393951,5.85103938881283,4.88510506774699e-09,2.30468917805878e-07,"RP11-148O21.4",NA
"ENSG00000060140",37.7791020648784,2.58345729850349,0.441553427676639,5.8508373767974,4.89104267634947e-09,2.30468917805878e-07,"STYK1",55359
"ENSG00000157303",421.931876235162,1.99589745169195,0.341415430914084,5.84594974617363,5.03686101047398e-09,2.36978168029373e-07,"SUSD3",203328
"ENSG00000106952",212.293600306456,3.54818473352274,0.606981649992929,5.84562108848608,5.04681658379991e-09,2.37085155315678e-07,"TNFSF8",944
"ENSG00000122543",18.6197390067161,2.49368166351903,0.426682195117576,5.84435369474902,5.08538757675657e-09,2.38534045849567e-07,"OCM",654231
"ENSG00000118503",3715.51465718365,1.83593058008522,0.314289597698894,5.84152512054865,5.17250769535214e-09,2.42252317920104e-07,"TNFAIP3",7128
"ENSG00000122986",359.113170156484,2.10477492755234,0.360372330709605,5.8405564139951,5.20267635451528e-09,2.43296065160242e-07,"HVCN1",84329
"ENSG00000129675",2025.72865529911,1.4140249116174,0.242218424961291,5.83780904298825,5.28917267554657e-09,2.46966755609787e-07,"ARHGEF6",9459
"ENSG00000213402",2409.27310771761,2.21041616746871,0.378784090941275,5.83555703719193,5.36111525553373e-09,2.49871857534421e-07,"PTPRCAP",5790
"ENSG00000176208",308.330057112978,1.27674949520252,0.218795473956767,5.83535606159206,5.36758169859127e-09,2.49871857534421e-07,"ATAD5",79915
"ENSG00000105255",36.8507849374591,3.74604867244334,0.642049089761559,5.83452064986889,5.3945427165564e-09,2.50748744584031e-07,"FSD1",79187
"ENSG00000211959",2073.2200791479,5.81140601077843,0.996150491687544,5.83386351688039,5.41584272741903e-09,2.5136025554746e-07,"IGHV4-39",NA
"ENSG00000119969",329.469400129404,1.85174041249195,0.317580830706925,5.83076884196704,5.51725706882765e-09,2.55682615874319e-07,"HELLS",3070
"ENSG00000211593",2180.15567431802,5.81521946816882,0.997465315276168,5.8299966716725,5.54284814219181e-09,2.5648345586298e-07,"IGKJ5",NA
"ENSG00000273445",40.048290793151,4.50920510171671,0.77370260022643,5.82808575335931,5.60667682684495e-09,2.59048613149315e-07,"RP11-1399P15.1",NA
"ENSG00000243753",454.567962827515,1.34619663709789,0.231122553215936,5.82460092434225,5.72492336892398e-09,2.64116644033587e-07,"HLA-L",3139
"ENSG00000154429",530.863357770032,1.17486601652346,0.202224686655283,5.80970620330924,6.25825695249056e-09,2.88290230518837e-07,"CCSAP",126731
"ENSG00000112984",66.0610274772087,2.7782615547461,0.478230862793929,5.80945683537631,6.26758504011597e-09,2.88290230518837e-07,"KIF20A",10112
"ENSG00000268758",84.3737905386524,3.24039896351772,0.557845835800842,5.80877144823679,6.29329298634189e-09,2.89041956444131e-07,"ADGRE4P",326342
"ENSG00000211653",3769.63710091332,5.79605601008017,0.998372338215063,5.80550540937725,6.41721327868458e-09,2.94295498712215e-07,"IGLV1-40",NA
"ENSG00000142583",277.585406342164,2.73081365914217,0.470792025449042,5.80046710973389,6.61304445290915e-09,3.02826415422237e-07,"SLC2A5",6518
"ENSG00000182502",18.1054416269981,4.78791716964277,0.825499432845802,5.80002478395055,6.63051191124946e-09,3.03176473524153e-07,NA,NA
"ENSG00000254395",80.4584667091795,5.68536787688653,0.980536429646528,5.79822197828595,6.70217007322378e-09,3.05999670325413e-07,"IGHV4-55",NA
"ENSG00000253705",21.2653180632281,6.01964789139386,1.03847950282101,5.79659769407253,6.76737694765684e-09,3.0852041670972e-07,NA,NA
"ENSG00000141968",850.027823582986,2.85089394163434,0.491929267954137,5.79533304348977,6.81857314420367e-09,3.10395931449413e-07,"VAV1",7409
"ENSG00000152766",22.0854084852522,4.10316193899558,0.708117566612142,5.79446427042674,6.8539612918432e-09,3.11547365701692e-07,"ANKRD22",118932
"ENSG00000179813",10.0596928214602,6.83421374038995,1.18018430617515,5.79080208458193,7.00510835729401e-09,3.17949506381651e-07,"FAM216B",144809
"ENSG00000177272",266.611936432841,2.90849593564736,0.502468554228927,5.78841384434623,7.10541769749512e-09,3.22028798554316e-07,"KCNA3",3738
"ENSG00000111796",186.227103041266,2.84807790666835,0.492168412989969,5.78679539665297,7.1741873042591e-09,3.24668793194506e-07,"KLRB1",3820
"ENSG00000211961",35.3553196067602,6.37905144192678,1.10354012594235,5.78053420257783,7.44637969811721e-09,3.3649350366426e-07,"IGHV1-45",NA
"ENSG00000189190",1011.21350236783,1.06461562480084,0.184234106493316,5.7786022635253,7.53237556471556e-09,3.39881928990323e-07,"ZNF600",162966
"ENSG00000132819",1496.28415365082,1.4038256406216,0.242952533765388,5.77818892795426,7.55089927204905e-09,3.40220372456236e-07,"RBM38",55544
"ENSG00000164307",2484.17007622586,0.702219651375757,0.121616771880622,5.77403626586184,7.7394767542719e-09,3.47845050986583e-07,"ERAP1",51752
"ENSG00000223931",5.26664695524856,5.95915066446544,1.03207218110451,5.77396695073017,7.74266297394319e-09,3.47845050986583e-07,"RP11-1166P10.8",NA
"ENSG00000211706",20.9518044986017,3.97906613753354,0.689184210676483,5.77358865146925,7.7600748051198e-09,3.48120565094793e-07,"TRBV6-1",NA
"ENSG00000188886",12.665097173596,3.50163312087664,0.607042197358317,5.7683520785125,8.00504319599306e-09,3.58588756460275e-07,"ASTL",431705
"ENSG00000223865",7129.46010244302,2.32864586756934,0.403900345919539,5.76539706166341,8.14658136406297e-09,3.64400126406434e-07,"HLA-DPB1",3115
"ENSG00000175463",2308.59641635453,2.34470653233854,0.406744517459237,5.76456825278172,8.18671429415751e-09,3.65665340050474e-07,"TBC1D10C",374403
"ENSG00000113368",456.593413511018,2.01488222248357,0.349543551540336,5.76432382632887,8.19858667388931e-09,3.65666443790346e-07,"LMNB1",4001
"ENSG00000136250",496.077607937216,2.07917466647138,0.360986800636382,5.75969720445738,8.42649594104223e-09,3.75289135244339e-07,"AOAH",313
"ENSG00000253274",95.96274771611,7.17882669500806,1.24672532923304,5.75814618238674,8.50426956009578e-09,3.78207169600571e-07,"IGHV1-67",NA
"ENSG00000233673",21.8152360789084,2.80333247666426,0.486992938599515,5.75641298768321,8.5920036691678e-09,3.81559138482295e-07,"ANAPC1P1",100286979
"ENSG00000241244",65.9288789248777,6.43700646877597,1.11952654643761,5.74975777864212,8.93713943699704e-09,3.96315907447524e-07,"IGKV1D-16",NA
"ENSG00000211666",4892.31453296825,5.48463062743504,0.95395739587754,5.74934546462609,8.95895956270137e-09,3.96713526460854e-07,"IGLV2-14",NA
"ENSG00000158517",388.990614791185,3.09554649248095,0.538720825307945,5.74610511986697,9.13225454000738e-09,4.03726100795799e-07,"NCF1",653361
"ENSG00000133639",7564.68581363532,1.42646163363704,0.248257424145475,5.7458971813111,9.1434857586918e-09,4.03726100795799e-07,"BTG1",694
"ENSG00000100092",638.390656447561,2.00699758862377,0.349330560419285,5.74526770922894,9.17756683963942e-09,4.04652032769473e-07,"SH3BP1",23616
"ENSG00000211676",36.9551291166357,6.56788782027879,1.14400180049976,5.74115164627325,9.40348334244938e-09,4.14021554752293e-07,"IGLJ2",NA
"ENSG00000124508",1507.97882415685,1.53950413991094,0.268172581690245,5.74072162861587,9.42739506891009e-09,4.14189727452385e-07,"BTN2A2",10385
"ENSG00000257027",233.297137642338,1.9269745388956,0.335674734242183,5.74060047517704,9.43414263864135e-09,4.14189727452385e-07,"RP11-705C15.3",NA
"ENSG00000112297",1440.47714436975,1.39699315284036,0.243378593621845,5.74000010457355,9.46764926138762e-09,4.15070350573107e-07,"AIM1",202
"ENSG00000224557",23.0802784398626,3.88515582070076,0.677456197417835,5.73491811796728,9.75594665219179e-09,4.27102890032975e-07,"HLA-DPB2",3116
"ENSG00000138778",124.003132972922,2.22439831523132,0.388052585035859,5.73220847124564,9.91313244100875e-09,4.33369574588235e-07,"CENPE",1062
"ENSG00000223750",7.08064425507908,6.21731563500464,1.08509722780253,5.72973137863006,1.00589797178936e-08,4.39123550230649e-07,"SIRPB3P",NA
"ENSG00000005059",651.173808570692,1.6731332995661,0.292087463872455,5.72819277275351,1.01506181842708e-08,4.42498135083806e-07,"MCUB",55013
"ENSG00000167094",149.287132988621,2.55529995003537,0.446410138348638,5.72410823707531,1.03978446634489e-08,4.5263621677389e-07,"TTC16",158248
"ENSG00000115935",5245.65794999062,1.61673927658889,0.282603684100186,5.72087119719124,1.05979218770024e-08,4.60696141988455e-07,"WIPF1",7456
"ENSG00000140368",938.743997988685,2.78504309129835,0.486961127416808,5.71923082664158,1.07007345282763e-08,4.64511210240112e-07,"PSTPIP1",9051
"ENSG00000218018",18.5870253178754,2.41203583199348,0.421854947906204,5.71769003531938,1.07981883750762e-08,4.68083266865663e-07,"RP4-800J21.3",NA
"ENSG00000253755",4425.66141735232,5.45067141171171,0.953698783456748,5.71529659706115,1.09512843577533e-08,4.74053913629308e-07,"IGHGP",NA
"ENSG00000007968",152.254052400581,2.54627986845314,0.445746518979162,5.71239428696958,1.11397616864543e-08,4.81537261471603e-07,"E2F2",1870
"ENSG00000197549",34.7493718389505,8.10537917693698,1.41919940167661,5.71123350768148,1.12160224708811e-08,4.84155688868913e-07,"PRAMENP",649179
"ENSG00000050344",633.568900420535,1.42576820719278,0.249695724901259,5.7100224994104,1.12961238933836e-08,4.86253232699291e-07,"NFE2L3",9603
"ENSG00000005302",2748.5945552348,1.02001575237162,0.178635005182946,5.71005526787421,1.12939491432775e-08,4.86253232699291e-07,"MSL3",10943
"ENSG00000154920",36.0797071701715,1.87341863681592,0.328112686473559,5.70968058855258,1.1318839838037e-08,4.86552469026705e-07,"EME1",146956
"ENSG00000211625",239.365275414169,5.39408748806329,0.944834032344405,5.709031748866,1.13620696997196e-08,4.8712142501992e-07,"IGKV3D-20",NA
"ENSG00000176160",20.5615588014542,3.3063055172524,0.579138336871401,5.70900820538594,1.13636413301692e-08,4.8712142501992e-07,"HSF5",124535
"ENSG00000135960",26.7879098332138,5.03352682311534,0.881879289681704,5.70772766977223,1.14494416578464e-08,4.90118678679296e-07,"EDAR",10913
"ENSG00000211795",18.4191084296043,4.29713690603475,0.753267021578125,5.70466618468452,1.1657131379775e-08,4.98318148068389e-07,"TRAV8-6",NA
"ENSG00000117586",115.287349543395,1.52446662707789,0.267394778392717,5.70118323267683,1.18978660837468e-08,5.07905586180857e-07,"TNFSF4",7292
"ENSG00000227191",226.50937319728,3.20763603769374,0.562792151358845,5.69950385759468,1.20156605940446e-08,5.12225619578166e-07,"TRGC2",NA
"ENSG00000090104",4433.39112277468,3.05023338297146,0.535240150641502,5.69881272792346,1.20644661751092e-08,5.12769626344377e-07,"RGS1",5996
"ENSG00000196584",60.2877560246847,2.09192744251374,0.36709757159934,5.69855974094247,1.20823795013551e-08,5.12769626344377e-07,"XRCC2",7516
"ENSG00000110031",1397.65107540192,1.32615964930256,0.232725589610826,5.69838345460946,1.20948771377238e-08,5.12769626344377e-07,"LPXN",9404
"ENSG00000225528",18.1580506726248,2.98733663276154,0.52419452470374,5.69890850052259,1.20576915116632e-08,5.12769626344377e-07,"RP3-370M22.8",NA
"ENSG00000239819",59.834783131435,6.25456558846883,1.0978065513125,5.69732944387248,1.21698626195905e-08,5.15240932635173e-07,"IGKV1D-8",NA
"ENSG00000237638",8.96621002168789,6.30870293485084,1.10744717881567,5.69661745998352,1.22207707119831e-08,5.15980666559022e-07,"AC007386.2",400958
"ENSG00000211930",11.6206084590763,6.5300262486709,1.14626355341404,5.69679305358859,1.22081962727986e-08,5.15980666559022e-07,"IGHD3-3",NA
"ENSG00000112799",192.855147378295,3.21869373204215,0.565165213744961,5.69513772922096,1.23272368222073e-08,5.19764805028149e-07,"LY86",9450
"ENSG00000161800",318.888490224876,1.20389740821314,0.211402408160332,5.69481406900567,1.23506438976033e-08,5.19860011160386e-07,"RACGAP1",29127
"ENSG00000161570",1805.05973754016,2.93663684116043,0.515684284535457,5.69464094451868,1.23631819657764e-08,5.19860011160386e-07,NA,NA
"ENSG00000188282",99.9992816986629,4.21073184263303,0.739464325238363,5.69430018314368,1.23878968165403e-08,5.20190540606395e-07,"RUFY4",285180
"ENSG00000102575",700.340269495007,2.40553157178442,0.422815189663606,5.68932155369885,1.2754509550583e-08,5.34857585284232e-07,"ACP5",54
"ENSG00000214797",18.0131006657783,3.57096679417009,0.627757289433141,5.68845133983969,1.28196629636075e-08,5.36860349672703e-07,"RP11-1036E20.9",NA
"ENSG00000163013",853.727634404284,1.83285807216961,0.322295686456831,5.68688365742402,1.29378531726147e-08,5.40394824653571e-07,"FBXO41",150726
"ENSG00000177699",7.45909825835253,4.89774997525607,0.861238637159996,5.68686745337715,1.29390803336894e-08,5.40394824653571e-07,"RP11-16K12.1",NA
"ENSG00000185697",385.936041766609,2.69154916696097,0.473357402368393,5.68608234178676,1.2998673892272e-08,5.42150095960924e-07,"MYBL1",4603
"ENSG00000234965",12.7810668181701,6.07726217830435,1.07074478629743,5.67573361652236,1.38095535410321e-08,5.75193064089629e-07,"SHISA8",440829
"ENSG00000136167",4244.83371316976,2.61110062665676,0.46020327104811,5.67379849497808,1.39665407918709e-08,5.80947863881811e-07,"LCP1",3936
"ENSG00000123485",92.3381029940631,3.15590999173354,0.556350476020098,5.67252141906953,1.40710920722777e-08,5.84508998275612e-07,"HJURP",55355
"ENSG00000230937",88.8755266861718,4.15995895525597,0.733566784952242,5.67086602145815,1.42077477476103e-08,5.89392374304091e-07,"MIR205HG",406988
"ENSG00000122483",264.827580765387,1.3365229122944,0.23571066506475,5.67018429958294,1.42643989820356e-08,5.90948201585968e-07,"CCDC18",343099
"ENSG00000134539",124.803335541845,2.07578177166101,0.366230164540998,5.66797050773417,1.44498829314952e-08,5.97830009112154e-07,"KLRD1",3824
"ENSG00000166211",4.65253978154732,5.75713763233234,1.01600305589276,5.66645700418054,1.45780389958336e-08,6.02324759795727e-07,"SPIC",121599
"ENSG00000142731",116.912499366529,1.20713914479668,0.213169468158775,5.66281445097741,1.48910153284794e-08,6.14433552270304e-07,"PLK4",10733
"ENSG00000256128",32.3944454294396,3.25072383747271,0.574755332957409,5.65583936515401,1.55086465113886e-08,6.38851117362161e-07,"LINC00944",NA
